hash,embedding
4fea2bea,"[-0.027856322,0.018014466,-0.015343679,0.006910665,0.0046939105,0.018174715,-0.013848037,-0.016425349,-0.009688284,-0.027669366,0.019884018,0.0017159815,-0.0072111282,-0.015477219,0.0024287482,-0.022007296,0.0064499537,-0.006930696,0.0121787945,-0.04225187,-0.04011524,-0.0061928905,0.017093046,-0.026333973,-0.033464976,-0.013574282,0.0036923648,-0.029939536,-0.004560371,-0.0028260278,-0.017400187,0.012592766,0.0045370017,-0.045349985,-0.0029245133,-0.007932241,0.008579907,-0.006032643,0.012225534,-0.02385014,0.028817806,-0.0004657187,0.007792025,-0.024210695,-0.030553818,0.01917626,-0.00449694,-0.0134340655,0.003899351,0.00566541,0.00857323,0.008105842,-0.018441793,-0.013267141,0.003909366,0.007518269,0.0025689646,0.012793076,0.024744853,0.010142319,-0.018134652,0.008579907,-0.029351963,-0.0060994127,-0.0031248224,0.01068983,-0.029619042,0.0016926121,-0.019336507,0.00005972759,0.0008041577,0.030527111,0.0029245133,-0.0121787945,0.0037858423,-0.0007077589,-0.013781267,-0.01659895,0.013487481,-0.01463592,-0.000024177936,-0.02750912,0.008399629,0.032583617,0.015170078,0.020885564,0.03618918,-0.005084513,0.0007457342,-0.01589119,0.005137929,-0.0047439877,0.009708315,0.029191716,-0.00023494591,-0.015423803,-0.006032643,0.015851129,-0.0012185471,-0.022861948,-0.0009840186,0.003872643,-0.02316909,-0.013554251,-0.04633818,0.010729892,0.016278455,-0.01170473,0.022194251,0.011150541,-0.023289274,0.023770016,0.0037724886,-0.021633385,0.015543988,-0.0110303555,-0.015543988,-0.01091017,-0.014221948,-0.016652364,0.044254962,-0.0055552395,0.033785474,-0.019256383,0.0042031533,0.013280495,-0.023129027,0.0064032148,-0.0076584853,-0.036429554,0.041984793,0.003982813,-0.0042198454,-0.0040128594,-0.008446368,0.027696075,-0.009735024,0.02063184,-0.00599592,-0.020097682,0.0055118394,0.011370881,0.0018328285,-0.007117651,0.0029211747,0.021766925,0.023623122,-0.00072194746,0.009494652,0.0050244206,0.02202065,-0.02083215,0.003699042,0.0023369398,0.02889793,0.021967234,-0.006182875,-0.0203247,0.0053048534,0.019189615,0.030954437,0.003789181,0.010182381,0.0009564761,0.0033768779,0.017867574,0.02107252,-0.0047907266,0.02175357,0.030687358,-0.013320557,0.018107945,-0.0269349,0.014008285,0.0020765378,-0.010476167,-0.008379598,0.009494652,-0.004580402,-0.011698053,-0.009614838,0.015437156,0.0194834,0.048100896,-0.0058490266,-0.013307203,-0.0019146213,0.00081250386,-0.015837776,-0.016505472,0.01772068,0.025265658,0.01282646,0.009013911,-0.649963,-0.00071401853,0.011931747,-0.007297929,0.0008346214,-0.004957651,-0.010549614,0.03429292,-0.006416569,0.033224605,0.009220896,0.008012365,0.020792088,-0.018655457,0.0018979289,-0.010088903,0.032236416,-0.044121422,0.013414035,-0.008753508,-0.0047640186,0.00892711,-0.015931252,-0.002538918,0.0017009584,-0.015730944,-0.001000711,0.010830047,0.0041530756,0.004196476,-0.008673385,0.016639011,0.0065868315,-0.000300881,0.04147734,-0.02263493,-0.020551717,0.0076918704,0.02239456,0.044201545,-0.03103456,0.019670356,0.012993385,0.0020514992,0.000804575,-0.0122856265,0.016852675,-0.010629738,-0.005782257,-0.008693416,0.0119451005,-0.017093046,-0.005137929,0.0060226275,0.0011200618,-0.033010945,0.022274375,0.022074066,0.0049977126,0.03800532,-0.002208408,0.02499858,-0.03837923,-0.0111371875,-0.025626214,-0.003280062,-0.023369398,-0.01419524,-0.01024915,-0.013073509,0.021967234,0.014075055,-0.03736433,-0.019363215,-0.0005308192,0.019429985,0.0050310977,-0.008232705,0.005435054,0.015904544,0.01910949,0.008533169,-0.003074745,-0.034773663,0.025532736,-0.049649954,-0.018388378,-0.000644745,0.02927184,0.010396044,-0.0028026586,-0.011831592,-0.018415086,-0.021352952,0.0051279133,0.021179352,0.011103802,0.023102319,0.016211685,-0.008746832,-0.016345225,0.0071577127,0.0003446986,0.011537805,0.008806924,0.011831592,-0.0389668,-0.015223494,0.03178238,-0.029966244,0.004533663,-0.00687728,-0.025773108,-0.015036538,-0.0032216385,-0.029191716,0.024143927,0.009901947,0.013447419,-0.01842844,0.020244576,-0.01470269,0.019510109,-0.0062596602,0.003652303,0.011664668,0.0018628748,0.0122856265,-0.037417743,0.007344668,0.01955017,0.0150498925,0.010295889,0.0026374036,0.00015565687,-0.0023469552,0.01163796,-0.018815704,-0.002889459,-0.016038084,-0.019964142,0.015250201,0.0012510974,-0.0025639567,-0.022287728,-0.01521014,-0.006930696,-0.010002102,0.00036744206,-0.0013988253,-0.013360619,0.0023770016,-0.012913262,0.030260032,-0.010549614,-0.0026490882,-0.004573725,-0.013861392,-0.009694962,-0.013914807,0.0014847914,0.027589243,-0.023088966,0.013293848,-0.025252303,-0.008586585,-0.014983122,0.01955017,-0.014342133,-0.029512212,-0.018575333,0.012112025,-0.013741205,0.014342133,0.0047907266,0.018935889,-0.023356043,-0.01011561,0.0076651624,-0.014515734,-0.005915796,-0.0015306956,0.00094896444,0.012886554,0.034853786,0.014649274,0.010242473,0.007725255,-0.012138733,-0.001661731,0.018468501,0.0134340655,-0.00028982226,0.0069774343,-0.014235302,0.00091724884,-0.008366244,-0.0010449459,-0.019256383,0.016799258,0.036723338,-0.009013911,0.018001113,-0.038432643,-0.00416643,-0.050878517,0.02798986,-0.0048107575,-0.0032700463,0.007872148,0.021232767,-0.0118583,0.0038225658,0.0071844207,0.0069640805,0.017400187,0.013373973,0.011424297,-0.016104853,-0.0064900154,-0.00039727977,-0.02215419,0.0060259663,-0.017680619,-0.03140847,0.0121787945,-0.011390912,0.008339536,-0.0076718396,-0.0182949,-0.008913756,-0.00063973723,0.015664173,-0.019643648,0.020111036,0.0066335704,0.015397094,-0.022167543,0.044735704,-0.0063364455,-0.0033651933,-0.00892711,0.008713447,-0.011544483,0.031755675,0.023115672,0.04062269,0.009207543,-0.025425905,0.01765391,0.005875734,0.0041731065,-0.010870108,-0.0008796909,0.023235857,0.006837218,-0.00526813,-0.0110837715,0.0047339723,0.012833138,-0.0053549306,-0.00581898,-0.007324637,-0.0008291963,0.01163796,-0.026547635,-0.03269045,-0.014101762,-0.010970263,0.005508501,0.0010165687,-0.008306151,-0.011671345,-0.028524019,0.028363772,0.01999085,-0.0064332616,0.0081392275,0.0016049768,0.026454158,-0.018882474,-0.030527111,-0.00731796,0.0012744667,-0.010556291,-0.011537805,-0.016051438,-0.007464853,-0.02076538,0.024464421,0.01040272,-0.021259475,0.012906585,-0.012372427,0.012579413,-0.0044869245,0.018521916,-0.00892711,0.040008407,-0.016852675,0.01657224,0.015704235,-0.013540897,-0.022127481,0.039020218,0.017520372,0.008506461,-0.012472581,-0.0013595981,-0.02479827,-0.009841855,-0.009554745,-0.010930201,-0.021686802,0.0034152705,-0.0016834312,-0.005722164,0.005007728,0.01900266,-0.002023122,-0.008780217,0.010062195,-0.0066602784,-0.00059633696,0.04022207,0.00026916538,0.024704792,0.018895827,-0.021179352,0.013474127,-0.015130016,-0.015063246,0.004223184,0.023956971,0.0068205255,-0.012038578,0.006389861,-0.0047172797,0.012539351,-0.015784359,0.0009539722,0.002503864,0.0041564144,-0.020845503,0.020044265,0.041343804,0.026093602,0.012699598,0.026000123,0.02364983,-0.004259907,0.03472025,-0.00709762,-0.021045811,0.0010257496,0.0204983,0.009614838,0.015263556,0.0037257497,0.04943629,0.005234745,0.03926059,-0.00009770286,0.0022117465,0.010863432,0.002902813,0.0041363835,-0.012218856,0.007017496,-0.0024888408,-0.005525193,0.011424297,0.0030430295,-0.03255691,0.009047295,0.03330473,-0.00950133,0.0064366,-0.0059725503,0.024344236,0.025065348,-0.015944606,0.005228068,-0.05288161,-0.020297991,-0.030313447,0.019229677,0.0029595674,0.009160804,-0.026707884,0.00005145962,-0.0035855332,-0.01646541,0.0036189181,-0.006530077,-0.022194251,-0.0015265225,-0.011117157,0.015557342,0.011544483,0.015610757,0.01163796,0.00958813,0.018521916,0.014141824,-0.015864482,0.0017710665,-0.034773663,-0.009401175,0.00725119,0.014275364,-0.016184976,0.013340588,0.0134340655,-0.023369398,0.002166677,0.0027292117,-0.031248223,0.015664173,0.01816136,-0.01040272,0.012986708,-0.003535456,-0.025733046,-0.015744297,-0.01992408,0.019470047,0.00029983773,-0.005261453,-0.013267141,0.0009472952,0.014368841,-0.0086600315,-0.006015951,-0.0055552395,-0.011344173,0.01062306,-0.029432086,0.012793076,0.017707327,0.01575765,0.00731796,-0.018148007,-0.034533292,0.0076718396,-0.034132674,0.021019105,0.017800804,-0.007331314,0.01860204,-0.0057054716,-0.04489595,-0.003865966,-0.019429985,0.0032483463,0.020912273,-0.03517428,-0.04190467,-0.026187079,-0.017039629,-0.0047339723,0.0018178053,-0.017133107,0.002717527,-0.015984667,0.0019830603,0.0055552395,-0.011691376,-0.034560002,-0.03506745,-0.021793632,0.004987697,0.0036957033,0.013307203,-0.008433014,0.006910665,-0.02889793,-0.027455704,0.00015576121,-0.026961608,-0.02798986,0.0038425967,0.020271283,0.023302628,0.018775642,0.017947698,0.027348872,-0.015677527,0.000063222564,-0.012853169,-0.0013737867,0.0044835857,-0.0067437403,0.003323462,0.00003656685,0.010416075,-0.011684699,-0.014809521,0.027829614,0.008453045,-0.00024016229,0.006740402,0.001732674,-0.05640705,-0.014849583,0.01024915,0.018375024,0.016078146,-0.013834683,-0.008092488,0.013941515,0.01545051,0.0011868315,0.021433076,0.030527111,0.007818732,0.019069428,0.024744853,0.0029862751,0.0005725502,-0.014034992,-0.03066065,-0.0010015456,0.024210695,0.027335519,0.036616508,0.0094145285,0.0065167234,-0.02700167,0.023770016,-0.016612303,-0.004009521,-0.005318207,0.020044265,-0.029859412,-0.044869244,0.000022508695,0.0031799073,-0.0065100463,0.021366306,0.005728841,-0.0028510664,-0.02320915,-0.013000062,0.008880371,-0.035387944,0.030313447,0.033278022,0.0194834,0.014555796,0.025439259,-0.018642103,0.0060226275,0.010703184,0.022554807,0.012732984,-0.0004087558,-0.02083215,0.0094145285,-0.010369335,0.008312829,-0.018642103,-0.04126368,0.009187512,0.008846986,0.014862937,-0.0396345,0.009728346,-0.0033618547,0.053976633,0.0053549306,0.008546523,0.011003648,-0.0047172797,-0.003665657,0.032583617,-0.018308254,0.028069984,-0.006857249,0.033545103,0.0159179,-0.0049209273,-0.014983122,0.008152582,0.035815272,0.037444454,-0.040729523,0.009067326,0.022007296,0.01968371,-0.0032516848,-0.0028043278,-0.006997465,0.026881484,-0.0078120558,-0.015009831,0.004917589,-0.014809521,0.016305164,0.015223494,-0.0033418238,-0.030981144,-0.022127481,-0.031194808,0.019523462,0.005548563,0.006930696,-0.031435177,0.008099166,0.0051212367,-0.023529645,-0.020297991,0.016184976,-0.04187796,-0.02076538,-0.02988612,0.0009247605,0.019162906,0.00019238022,-0.0046438333,0.015250201,0.03910034,-0.0049977126,0.0067036785,-0.014983122,0.013741205,-0.016492117,0.022528099,-0.019296445,-0.030527111,0.00042127512,-0.005495147,-0.018001113,-0.020671902,0.04465558,0.0076184236,-0.0022634931,0.016585596,0.024477774,-0.008887048,0.0076251007,-0.0037290882,-0.021366306,0.008893725,-0.015637465,-0.0035187637,0.015851129,0.0005729676,0.012893231,0.008766863,0.007705224,0.0020581763,-0.022074066,-0.017199876,-0.015730944,-0.017186522,-0.011838269,-0.010362659,-0.03974133,-0.01163796,-0.0012769706,0.0027325503,-0.010422751,0.010088903,0.0015423802,0.01521014,-0.010462813,0.028710974,-0.029378671,0.00066602783,-0.018415086,-0.023182442,-0.018027822,-0.0162651,-0.021419723,0.024891747,0.021553261,-0.03680346,-0.034132674,-0.0071042967,-0.062282782,-0.0034686862,0.00018539026,0.014168532,0.005735518,0.026280558,-0.0036689953,0.03164884,-0.0002812674,0.014889644,-0.041050017,-0.013267141,0.020618485,0.005859042,0.016959505,-0.008359567,-0.015276909,0.00227017,0.0076651624,0.0069774343,0.0003401082,0.034560002,-0.0076851933,0.013701144,-0.016879382,0.026988316,0.027428996,0.011718084,0.010576322,-0.01399493,0.004490263,0.013320557,-0.012512643,-0.010502875,-0.0067537557,-0.0072244825,-0.0013295518,0.000053780914,-0.0034820403,-0.0062129213,-0.002290201,-0.024878394,0.0006368161,-0.0076584853,0.00066727976,0.023088966,-0.02107252,0.009815147,-0.01148439,0.013387326,-0.011898362,0.0055819475,-0.011123833,-0.014315425,0.01245255,-0.030794188,0.012779722,-0.001926306,-0.007832087,-0.01062306,0.013848037,-0.033758763,0.0038359198,0.008219351,0.017400187,-0.009688284,0.013307203,-0.013060154,-0.006500031,-0.020698609,0.009087358,-0.013888099,0.015089954,0.010035487,-0.005682102,-0.004814096,0.019977497,0.008099166,-0.0043867696,-0.0031348378,0.21590653,0.011103802,0.0119451005,0.028524019,-0.008666708,-0.03314448,0.019670356,0.0039060279,-0.02043153,0.008640001,-0.003451994,0.024357589,-0.009795116,-0.0048341267,0.0014013293,-0.019189615,-0.017440248,-0.04388105,-0.0075049154,0.0036422876,0.014061701,0.000045330373,-0.020017559,-0.013073509,0.01683932,0.0043834313,-0.016879382,0.009194189,0.008907079,0.013320557,-0.004750665,-0.011878331,0.008219351,0.01809459,-0.010896816,-0.009441237,0.025279012,-0.0067103556,0.036376137,0.020004204,0.002655765,-0.012372427,-0.0037624731,-0.020297991,0.011377558,-0.01741354,-0.012205503,-0.01659895,0.009995425,0.011804884,0.004072952,0.0007156878,0.025839876,0.010295889,-0.005177991,-0.001877898,0.007631778,0.017253293,0.012639506,0.007865472,-0.012980031,0.027215334,0.0006722875,0.01842844,-0.031355053,0.03228983,0.00086717156,-0.017867574,0.006343122,0.009247605,-0.000098172335,0.005411685,0.00004368721,-0.0016959505,-0.013540897,-0.02815011,0.02673459,-0.0018728903,0.03154201,0.02517218,-0.024010386,-0.010255827,-0.01024915,0.010803339,-0.007511592,-0.025425905,0.026534282,-0.013133601,-0.0023085626,-0.006733725,-0.017093046,0.014382195,0.0022952086,0.0066001858,0.0074047605,0.0013220402,-0.00257898,0.03560161,-0.0014221948,-0.0043200003,0.010015456,0.03367864,0.012339042,0.01382133,-0.025225595,0.019349862,-0.0050043897,-0.015156724,-0.0032116228,0.0013946523,-0.026080247,-0.014649274,0.01798776,-0.010683153,-0.008519814,0.024771562,-0.012579413,-0.007798702,0.001135085,-0.0006772952,-0.00006197063,0.006783802,0.00078454404,0.007845441,0.004780711,-0.008519814,-0.011297435,0.011410943,-0.023062257,-0.016478764,0.012258918,-0.0023953633,-0.015503926,-0.0072178054,-0.007565008,-0.008980526,0.01551728,0.003755796,0.000521221,-0.004820773,0.0063297683,-0.0032149614,0.0026090264,-0.024010386,-0.010342628,-0.00054876355,0.013547573,-0.0050444514,-0.010349304,0.013954869,-0.01148439,0.011584545,0.007765317,-0.014609212,0.01011561,-0.0071243276,0.0012686244,0.010783308,-0.023703245,-0.014876291,-0.009381144,0.015543988,0.014622566,-0.015103308,-0.028443895,-0.04291957,-0.1700758,-0.0002835626,0.0119985165,-0.04591085,0.027776198,0.003465348,0.024370944,0.014595858,-0.004189799,0.0012068625,0.011390912,-0.037898485,-0.033278022,0.008539845,0.014662628,0.006279691,0.0010107264,-0.00015701314,0.046311468,0.01657224,0.033758763,-0.014075055,-0.0044335085,0.002971252,0.009541391,0.00074156106,0.020391468,-0.013133601,0.0035454715,-0.0133806495,-0.024865039,-0.017333416,0.004730634,-0.012325688,0.013547573,-0.01353422,0.008392952,-0.009528037,-0.009881916,0.024411006,0.006463308,-0.0021483153,-0.0062195985,0.019616941,0.020711964,0.0009122411,0.0032683772,0.0069774343,-0.010743246,0.0096549,0.034373045,-0.010389366,-0.00870677,-0.0027809583,0.033278022,-0.008880371,-0.016625658,0.00088970637,0.016118208,-0.007725255,0.009608161,-0.022715054,0.009347759,0.0010224112,-0.005755549,0.0032650386,-0.031248223,0.0365898,-0.02649422,-0.00027980682,0.009908625,-0.0022100774,-0.007518269,0.018722227,0.00027396446,-0.0041230293,-0.024411006,-0.010008779,0.014729397,-0.020017559,-0.00054584234,0.020965688,-0.0032750543,0.0107966615,-0.030633941,0.013227079,-0.008907079,-0.001979722,-0.034533292,-0.016452055,-0.004987697,-0.008272767,-0.007718578,0.0031531993,0.0133806495,0.007444822,-0.005448408,0.0059191347,0.0024537868,0.025586152,-0.004236538,-0.02083215,0.006059351,-0.002744235,0.03469354,-0.006349799,0.00012926199,0.025946708,0.021526555,-0.023262566,-0.016251747,-0.007064235,0.010716538,-0.006930696,-0.008152582,0.033010945,0.008686739,-0.022367852,0.0071510356,-0.022755116,0.033251315,-0.007585039,-0.0031932613,0.0034419785,0.00013458269,-0.013514189,-0.09321051,-0.039714623,0.011304111,0.023676539,0.0059091193,0.028951345,-0.0026724576,0.01897595,0.006132798,0.015744297,-0.021766925,0.00005130313,0.016425349,-0.0011384236,-0.009140773,0.032610327,0.018895827,-0.022247666,-0.018241484,0.020979041,-0.021019105,-0.027255395,-0.016078146,-0.005294838,-0.0029912828,0.010195734,-0.034506585,0.011531129,0.013307203,0.004774034,0.0036189181,0.0021833694,0.0021466461,-0.025118764,0.0034720248,0.011270727,-0.00016671562,-0.014034992,0.02239456,-0.020578424,-0.019296445,-0.01778745,-0.009334405,-0.01091017,-0.039928284,0.015837776,-0.020912273,0.01910949,-0.0042398763,-0.011270727,-0.0044602165,-0.01765391,-0.026133664,-0.031061267,0.025332427,0.0007190263,0.009274312,-0.012492612,-0.021860402,-0.005344915,-0.012619475,-0.0057455334,-0.002305224,0.0067971563,-0.001661731,0.021125935,-0.019563524,0.0026924885,0.020979041,-0.0029812674,0.0117114065,0.015330325,-0.018388378,0.037524577,-0.026093602,-0.004593756,0.00037641422,-0.005428377,0.029432086,-0.014061701,-0.0003914374,-0.013741205,0.015771005,-0.0022935395,0.017280001,-0.0072645443,0.0066636167,-0.0074782073,-0.0159179,-0.060359817,0.010169026,0.021259475,-0.010322597,0.022728408,-0.0066335704,0.019363215,-0.0034486554,-0.023663184,0.0057889335,0.047326367,-0.03669663,-0.018388378,-0.06789144,-0.013000062,0.021272829,-0.004984359,-0.00526813,-0.0081392275,-0.02283524,-0.037123956,0.014435611,0.01860204,-0.022982134,0.0069640805,-0.020084329,0.0009180835,0.01368779,-0.006603524,0.003336816,-0.009207543,-0.0018995982,0.016358579,0.003288408,-0.010496198,0.0029996291,0.03405255,-0.016104853,0.028337063,0.01031592,0.0013078516,0.0055418857,0.0011367543,0.0011743122,-0.030446988,0.00828612,0.035655025,0.03669663,-0.037177373,0.0014163525,0.027028378,0.005611994,0.00930102,-0.015036538,-0.021686802,-0.0015874498,-0.02764266,-0.019536816,0.0035521484,0.0020464915,0.02019116,0.027455704,0.011230665,0.03771153,0.007511592,-0.018922536,-0.014462318,-0.02839048,-0.011804884,0.0028644204,-0.0023536321,-0.010422751,-0.03493391,0.00908068,-0.008666708,0.021539908,0.017400187,0.03164884,-0.010676476,-0.029939536,0.026026832,0.023609769,-0.008760186,-0.020070974,0.019403277,0.0033601855,0.013293848,-0.0071243276,-0.0078053786,-0.0045102937,-0.004844142,-0.03907363,0.020364761,-0.0062563214,-0.0034686862,0.013320557,0.01968371,0.026654467,0.025519382,0.006783802,0.0193098,-0.01941663,-0.0063598147,-0.02642745,-0.006553447,-0.028337063,0.0017176507,0.033651933,-0.021873755,0.012165441,0.032850698,0.021045811,0.007631778,0.011731437,0.0024938486,-0.0039928285,-0.021165997,-0.024718145,-0.024704792,-0.010649769,-0.035094157,-0.0025355797,-0.010456136,-0.018935889,0.008299475,0.013794621,0.0059091193,-0.015276909,0.01924303,0.001135085,-0.009775085,-0.029245133,0.009668253,-0.014061701,0.02642745,0.037871778,-0.015423803,0.007765317,0.0005788099,-0.024611315,-0.024704792,0.029084885,0.021179352,-0.010022133,-0.0067537557,-0.023997033,-0.0064366,-0.0010800001,-0.0019847297,0.008392952,-0.00892711,0.004774034,0.08060439,0.017052984,-0.008099166,-0.008152582,0.0031765688,0.02364983,0.011110479,-0.013193694,-0.01432878,-0.010596353,0.0059458422,-0.011851623,-0.01717317,-0.00063973723,-0.015704235,0.0132738175,-0.003956105,0.020137744,0.006930696,-0.030473694,0.027963154,0.01873558,0.012071963,-0.006850572,-0.019443339,-0.0075983927,0.03317119,0.016452055,-0.015437156,-0.018508563,-0.008873695,0.004890881,-0.031328347,-0.011210634,-0.0134340655,0.031141391,0.0182949,0.024010386,0.018708872,-0.003054714,0.019403277,0.007698547,-0.027175272,-0.024237404,-0.022301082,0.021179352,-0.007311283,-0.0001590997,-0.019202968]"
